"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6577706029340706;0.0017823837054433038;2.267885223634856e-05;0.009370200618475448;0.0036143538954554757;0.028650627136142498;0.0010365489625778295;0.0;0.00015404151051349915;0.0008603790930973687;0.7032618167080125;0.7032618167080125;-0.015000675050073152;0.9353139717056083;0.0027237071422754745;0.06468602829439174;0.015000675050073187
"1.2. Floresta Plantada";0.0003517641804037719;0.002460985776159508;0.0;2.4732428057769165e-05;0.0;0.0001010577231535154;0.0;0.0;0.0;0.0;0.0029385401077745643;0.0029385401077745643;0.0018545552074935995;0.837485855526838;0.025370865762718443;0.16251414447316204;0.0018545552074935995
"2.1. Área Úmida Natural não Florestal";0.0003945103065545205;0.0;0.0037913621427803847;0.00019304530055804577;0.00018884763206414393;9.861184019570103e-05;8.289232254923908e-06;0.0;0.0;8.242889873765e-06;0.004682909344281485;0.004682909344281485;-6.756866878941475e-05;0.8096168138318094;0.03461945948990743;0.1903831861681906;6.756866878941496e-05
"2.2. Formação Campestre (Campo)";0.014539332533757178;0.0001117086411596174;0.0004817228288495329;0.041622600634820615;2.5097354517201176e-06;0.006847848757167141;0.0006589777149543672;0.0;4.970971906178578e-05;0.00039241915028596203;0.06470682971550791;0.06470682971550791;-0.00555745437002338;0.6432489556020584;0.00967531880650533;0.3567510443979416;0.005557454370023376
"2.5. Outra Formação não Florestal";9.711549294638545e-06;0.0;0.0;1.1206847505513797e-05;0.00011468690610076743;5.136358727330777e-05;0.0;0.0;1.4067913019592833e-05;3.921801158237935e-06;0.00020495860435205832;0.00020495860435205832;0.004821821177411652;0.5595613146534176;0.04563344367133321;0.44043868534658237;0.004821821177411652
"3.1. Pastagem";0.009801728408971038;0.0002186463041521414;0.0;0.003238666286011573;0.0005017671379632844;0.13568458784012913;0.004117835319495923;0.0;0.000488371507187752;2.8393713349690408e-05;0.15407999651726054;0.15407999651726054;0.022631009254782414;0.8806113117021608;0.00804174966103114;0.11938868829783922;0.022631009254782425
"3.2. Agricultura";0.0002045478860024402;2.9320859432615966e-05;5.059550598036295e-05;0.0029717423299015443;4.995177534998188e-06;0.005131802992298908;0.019996041977754016;0.0;3.9627986080555384e-05;0.0;0.02842867471498544;0.02842867471498544;-0.0026059620370449425;0.7033758055282683;0.013379290655657475;0.2966241944717317;0.00260596203704494
"3.3 Mosaico de Agricultura ou Pastagem";0.004983404777472763;0.0001900500289209777;0.0;0.0016021055216272214;0.00021422325437673385;0.0;0.0;0.018335192325927688;0.00034636684212209853;0.00010751680620237536;0.025778859556649856;0.025778859556649856;-0.007443667230722176;0.7112491646744692;0.013237197696712725;0.2887508353255308;0.007443667230722168
"4.1. Infraestrutura Urbana";1.370570445142696e-05;0.0;0.0;0.0;9.234806545661538e-06;8.646050767788448e-05;5.019470903440235e-06;0.0;0.002291567472986636;0.0;0.002405987962565049;0.002405987962565049;0.0009777649884068706;0.9524434488623009;0.025149902429366124;0.04755655113769908;0.0009777649884068706
"5.1. Rio, Lago e Oceano";0.0001918333769608304;0.0;0.0002689813456454412;0.000115075378526796;0.0003761612362709254;5.864538800486719e-05;0.0;0.0;0.0;0.012500730043172094;0.013511426768580954;0.013511426768580954;0.0003901767285585387;0.9251968912891493;0.021090464882316917;0.07480310871085072;0.0003901767285585389
"total";0.6882611416579393;0.004793095315268164;0.00461534067549207;0.059149375345484534;0.0050267797817637105;0.17671100577204296;0.0258227126779405;0.018335192325927688;0.0033837529509719196;0.013901603497139493;1.0;1.0;0;0.8945683580539036;0.00509370525974761;0.10543164194609644;0.030675327356653088
"adj population";0.6882611416579687;0.0047930953152681595;0.004615340675492065;0.05914937534548473;0.0050267797817637105;0.1767110057720432;0.025822712677940462;0.018335192325927636;0.003383752950971921;0.013901603497139514;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7890389334913806e-18;1.0651375591766362e-17;1.0002172464654188e-17;3.343155007553609e-18;1.1653766915842794e-17;2.099749380110119e-18;4.7251967497420345e-18;5.387015367494884e-18;1.3247630967922972e-17;7.859217663480716e-18;7.075831904205906e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9556991716103291;0.5134439468207863;0.8214696182478799;0.703686224777658;0.02281518408998774;0.7678332611335039;0.7743586906280362;1.0;0.6772265901765748;0.8992293619757136;0.894568358053903;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0028398583052365147;0.014787140216374927;0.03548058278958717;0.010833564638758512;0.0015113930587954429;0.006883294818756885;0.014797614606102209;0.019033909156685846;0.016963679084902088;0.020333916566826357;0.005125125120624055;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971601416947635;0.985212859783625;0.9645194172104128;0.9891664353612415;0.9984886069412046;0.9931167051812431;0.9852023853938978;0.9809660908433142;0.983036320915098;0.9796660834331736;0.105431641946097;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.060981077447737286;0.0009551086632301128;0.001647957065423371;0.03505354942132784;0.00018054339650258177;0.03679081735426282;0.011653341400372969;0.0;0.00022884097915682605;0.0020213934508177198;0.07475631458941576;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1990 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6515613360662907;0.001707195580154094;2.2663094999758053e-05;0.00900792585014267;0.00594608169980651;0.030038721329655762;0.0010500735543799487;0.0;0.00011330669155647704;0.0007254098111399005;0.7001727136781258;0.7001727136781258;-0.023167106298456655;0.9305723050010485;0.0027428921950273183;0.06942769499895152;0.02316710629845664
"1.2. Floresta Plantada";0.00030767759407191467;0.002652534738754245;0.0;0.0;0.0;0.00013148506295297354;0.0;0.0;0.0;0.0;0.0030916973957791334;0.0030916973957791334;0.0018673074512763628;0.8579541912399173;0.02611372539591108;0.14204580876008266;0.001867307451276362
"2.1. Área Úmida Natural não Florestal";0.0002611363878475661;0.0;0.003179858055214917;0.0001934813011224702;0.00020320121089333672;9.78042945510795e-05;6.21260468047321e-06;0.0;6.217446591562999e-06;8.237162724763949e-06;0.00395614846362617;0.00395614846362617;8.621790582529875e-05;0.8037762193333583;0.035239311844631784;0.1962237806666417;8.621790582529886e-05
"2.2. Formação Campestre (Campo)";0.010802779573854554;7.924616998923969e-05;0.0005170712292715082;0.04632410834113708;1.2047693148329561e-05;0.006888361829932015;0.0007429132171154093;0.0;5.486170856456266e-05;0.0004093599262937373;0.06583074968930643;0.06583074968930643;-0.0025962737750646475;0.7036849581657132;0.010225451172031136;0.2963150418342868;0.0025962737750646475
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;1.1199061002663574e-05;0.00011460722178983187;5.1327899920686566e-05;0.0;0.0;0.0;3.9190762959712185e-06;0.00018105325900915324;0.00018105325900915324;0.007759022159718891;0.6330028104273884;0.05234565379839177;0.3669971895726116;0.0077590221597188935
"3.1. Pastagem";0.008737470100274454;0.000239591226664642;0.0;0.0032344293760677816;0.001161490141772016;0.13819807799507988;0.004426362600980361;0.0;0.0005148822650570441;1.5771494448722555e-05;0.15652807520034492;0.15652807520034492;0.024141684902713182;0.8828964249269409;0.008002206353789053;0.11710357507305913;0.02414168490271315
"3.2. Agricultura";0.00020793574234443106;9.266764904169899e-05;5.9329692146577805e-05;0.0027935918688641263;4.991706892242096e-06;0.005127401375795602;0.020411796934438817;0.0;3.960045260814817e-05;0.0;0.028737315422131645;0.028737315422131645;-0.0020871078797783512;0.7102889269440575;0.013401829402381254;0.28971107305594246;0.0020871078797783556
"3.3 Mosaico de Agricultura ou Pastagem";0.004850395984627138;0.0001877694824515763;0.0;0.0015627228378952336;0.00021865258364560893;0.0;0.0;0.018163386016686444;0.00036836607372215465;0.00010516025239096031;0.025456453231419113;0.025456453231419113;-0.007293067214732678;0.7135081172371899;0.013247495152448255;0.2864918827628101;0.0072930672147326694
"4.1. Infraestrutura Urbana";1.859624284595877e-05;0.0;0.0;0.0;9.228390214266497e-06;9.329544374720716e-05;5.015983381683825e-06;0.0;0.002356692264181586;0.0;0.002482828324370702;0.002482828324370702;0.000982297638913497;0.9491966242889197;0.024803011140917517;0.05080337571108029;0.0009822976389134972
"5.1. Rio, Lago e Oceano";0.00025827968751244594;0.0;0.00026344429781870784;0.00010701727800974917;0.00026977477056590484;4.32848714228831e-05;7.8326473765946e-06;0.0;1.1199061002663574e-05;0.012602132722149998;0.013562965335858946;0.013562965335858946;0.00030702510958510666;0.9291576296247978;0.021176387586417156;0.07084237037520225;0.0003070251095851073
"total";0.6770056073796692;0.0049590048470554956;0.004042366369451469;0.06323447591424178;0.007940075418728047;0.18066976010305807;0.02665020754235329;0.018163386016686444;0.0034651259632841993;0.013869990445444054;0.9999999999999998;0.9999999999999998;0;0.8955645303557256;0.005147005452344003;0.10443546964427441;0.03514355516803232
"adj population";0.6770056073796972;0.004959004847055495;0.004042366369451466;0.06323447591424193;0.007940075418728045;0.18066976010305782;0.026650207542353248;0.018163386016686413;0.0034651259632842006;0.013869990445444081;0.9999999999999998;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.77932571483042e-18;1.0492875337482851e-17;1.0650926206081441e-17;3.278312911142778e-18;9.277256793106494e-18;2.0831510959934724e-18;4.655069757170976e-18;5.4213883141763324e-18;1.3079670863990482e-17;7.854948903766725e-18;6.857292589774197e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9624164541090602;0.5348925481146157;0.7866328196388616;0.7325767735303382;0.014434021812879871;0.7649209138056559;0.7659151209985804;1.0;0.6801173432517718;0.9085898632532573;0.8955645303557246;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.002927231076296222;0.015351713909324891;0.0352749999160212;0.010805447530375243;0.0009455223810625597;0.006802999109506461;0.01448187403502654;0.019017571775046187;0.01687161505848855;0.020562199584218618;0.005195384326530154;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970727689237038;0.9846482860906751;0.9647250000839788;0.9891945524696247;0.9990544776189374;0.9931970008904936;0.9855181259649735;0.9809824282249539;0.9831283849415114;0.9794378004157814;0.10443546964427541;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.050888542626756905;0.0008783253140497767;0.001552580816822506;0.033820735146209396;0.00013289207443864274;0.03665999441053008;0.012476821215828944;0.0;0.0002522721203782321;0.0019216652274178965;0.0692919144762162;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1991 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6503529748408583;0.0015929861301044184;2.2664811238772503e-05;0.009299304056742829;0.0035743729414691315;0.03044505390078826;0.0009991989878895813;0.0;0.0001298501878493049;0.0008465007559695906;0.6972629066129101;0.6972629066129101;-0.017626333721983592;0.9327227487262671;0.002760766416169686;0.06727725127373285;0.017626333721983634
"1.2. Floresta Plantada";0.00035892595273016186;0.0030945547466815046;0.0;3.9344278099053566e-05;0.0;0.00014805820974538107;1.0919984708990463e-05;0.0;0.0;0.0;0.003651803171965092;0.003651803171965092;0.0015617365190618785;0.8474045836967377;0.025279865386779087;0.15259541630326234;0.0015617365190618787
"2.1. Área Úmida Natural não Florestal";0.00023776252735587965;0.0;0.0037592354684741194;0.00020128227753516139;0.0001841361241909176;0.00014510107078943502;0.0;0.0;0.0;8.237786511587274e-06;0.0045357552548571;0.0045357552548571;-0.00013133377040847874;0.8288003336265888;0.0357290968187726;0.17119966637341122;0.0001313337704084783
"2.2. Formação Campestre (Campo)";0.014333356024832879;6.840976684171712e-05;0.0002900053886819391;0.041779345726514566;2.5081816169392877e-06;0.006561782338518055;0.0006255526602951628;0.0;8.893028594241837e-05;0.0003761619201137804;0.06412605229335747;0.06412605229335747;-0.005033747503863144;0.6515190664690643;0.009807184652697072;0.3484809335309357;0.0050337475038631785
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;1.1199909089185658e-05;9.934668493195174e-05;5.754970432696047e-05;0.0;0.0;0.0;3.919373081191411e-06;0.00017201567142928928;0.00017201567142928928;0.00474484722850869;0.5775443836394308;0.05124788906007211;0.42245561636056916;0.004744847228508692
"3.1. Pastagem";0.009283802931545246;0.00016937458197386544;0.0;0.003382347992789902;0.0005537267139830997;0.1421916695428871;0.00439213027018288;0.0;0.00045444046710070313;7.180795020458025e-05;0.16049930045066735;0.16049930045066735;0.024677760736643933;0.88593326664743;0.007951075418392654;0.11406673335257;0.024677760736643933
"3.2. Agricultura";0.00018596385713704145;7.079611444968477e-05;5.933418508685708e-05;0.002842632219932426;0.0;0.00550437991810104;0.020818599248957674;0.0;2.1683898264914208e-05;0.0;0.029503389441929637;0.029503389441929637;-0.0026441386861313356;0.7056341539989526;0.013206312711227021;0.2943658460010474;0.0026441386861313365
"3.3 Mosaico de Agricultura ou Pastagem";0.004670378633686597;0.00021741835097578054;0.0;0.0014366578041238307;0.00024279487951520717;0.0;0.0;0.017151646899666938;0.00038043686507677156;0.00013106286437097222;0.024230396297416096;0.024230396297416096;-0.007078749397749164;0.7078566396165775;0.013242145923581333;0.2921433603834225;0.007078749397749159
"4.1. Infraestrutura Urbana";1.8597651108929683e-05;0.0;0.0;0.0;9.229089065121885e-06;8.531074582066493e-05;5.0163632338785755e-06;0.0;0.002461677687161511;0.0;0.0025798315363901063;0.0025798315363901063;0.0009571878550055174;0.9542009439135996;0.0242343287470282;0.04579905608640045;0.0009571878550055169
"5.1. Rio, Lago e Oceano";0.00019481047167156196;0.0;0.00027318163096693316;0.00010019052466733939;0.0002507482851656119;3.815575633441725e-05;7.833240530134057e-06;0.0;0.0;0.012573629359715968;0.013438549269051966;0.013438549269051966;0.000572770740915704;0.9356388928581865;0.021334058457014384;0.06436110714181353;0.000572770740915704
"total";0.6796365728909265;0.0052135396910269706;0.004404421484448621;0.05909230478949429;0.004916862899937981;0.18517706118731128;0.0268592507557983;0.017151646899666938;0.003537019391395623;0.01401132000996767;1.0000000000000002;1.0000000000000002;0;0.8942826802058514;0.005152921777305181;0.10571731979414856;0.032514303080135754
"adj population";0.6796365728909525;0.00521353969102697;0.004404421484448616;0.05909230478949454;0.004916862899937979;0.18517706118731103;0.026859250755798255;0.017151646899666896;0.0035370193913956257;0.014011320009967703;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7797512139195274e-18;1.0249500942711647e-17;1.0239219242865017e-17;3.3357298235007798e-18;1.1737872955091399e-17;2.0672902122716733e-18;4.636764454160247e-18;5.5676608372295714e-18;1.2920776914319471e-17;7.811935699316261e-18;7.034650229538559e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9569128572267597;0.5935611753388099;0.8535140158014934;0.7070183820946914;0.02020529897899022;0.7678687016155665;0.7750997761716566;1.0;0.6959751742243605;0.897390777654859;0.8942826802058508;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0028959937475882117;0.016848939412091566;0.037601958504395114;0.010876594478909736;0.001469920334402907;0.0067538037598522055;0.014551708321705409;0.019124030270229048;0.017124132625706376;0.020286621816607106;0.005185948055441016;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9971040062524118;0.9831510605879085;0.9623980414956049;0.9891234055210902;0.9985300796655971;0.9932461962401478;0.9854482916782946;0.980875969729771;0.9828758673742937;0.9797133781833929;0.10571731979414922;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.05856719610013639;0.0011144968505671744;0.001290372031949004;0.03462591812595944;0.00014533797299467509;0.03661526181556052;0.012081303013681252;0.0;0.00023630769845719036;0.0017298398186719952;0.07320301671398882;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1992 "
" ";"1.1. Floresta Natural";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2. Agricultura";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1. Floresta Natural";0.6436066027168821;0.0017194870624965292;2.2646148161198086e-05;0.009014438116507597;0.006061107563869868;0.031012659661924683;0.0010141245899009876;0.0;0.00013551833142037725;0.0009202423652217322;0.6935068265563851;0.6935068265563851;-0.025312431149933343;0.9280465282695468;0.0027802058205951457;0.07195347173045319;0.025312431149933423
"1.2. Floresta Plantada";0.0003486693168794233;0.0030291216723261276;0.0;0.0;8.745903837912984e-06;0.00013769543401339563;1.0910992773448255e-05;0.0;0.0;0.0;0.0035351433198303078;0.0035351433198303078;0.001803881432818491;0.8568596513002279;0.026251573306692415;0.1431403486997721;0.0018038814328184927
"2.1. Área Úmida Natural não Florestal";0.00025842474723802286;0.0;0.0033285878292146753;0.00022749403293540393;0.00014668307500855817;8.64794194587591e-05;0.0;0.0;0.0;8.231003201235046e-06;0.004055900107056655;0.004055900107056655;9.416117545992225e-05;0.8206779608362234;0.036020049303890966;0.17932203916377665;9.416117545992236e-05
"2.2. Formação Campestre (Campo)";0.010610767301803697;6.355021093902722e-05;0.00048165363920452293;0.04595834910219814;1.2038684215048077e-05;0.0067468969531713375;0.0007123153106364659;0.0;6.913182399415454e-05;0.00028761444744475464;0.06494231747360714;0.06494231747360714;-0.0026392179183910916;0.7076795360879424;0.010366524812650579;0.29232046391205757;0.0026392179183910985
"2.5. Outra Formação não Florestal";0.0;0.0;0.0;1.1190686653139055e-05;9.305691998362186e-05;5.7502315686264374e-05;0.0;0.0;0.0;0.0;0.00016174992232302529;0.00016174992232302529;0.007901041129926765;0.5753135373863182;0.04913719327688069;0.4246864626136818;0.007901041129926763
"3.1. Pastagem";0.008337540390094779;0.00019377194477481743;1.5090517483111422e-05;0.0029869398887065143;0.001342543504259169;0.145900611178332;0.004404561402251228;0.0;0.0004516038499937922;6.376917580790359e-05;0.16369643185170332;0.16369643185170332;0.02573921829728311;0.891287669058706;0.007923930931919182;0.10871233094129396;0.025739218297283123
"3.2. Agricultura";0.0001787373680841495;4.1781608022295786e-05;6.718275286399504e-05;0.0025685573545957898;0.0;0.005378228245676618;0.02147126744658784;0.0;4.288516257215556e-05;0.0;0.029748639938402842;0.029748639938402842;-0.0021147534647902163;0.7217562715823632;0.01341302225789692;0.2782437284176368;0.0021147534647902103
"3.3 Mosaico de Agricultura ou Pastagem";0.004710229984625432;0.0002913122540900025;0.0;0.0014696401862255744;0.000262692345622868;0.0;0.0;0.017434516701366854;0.0003709984965014813;0.0001270652377888053;0.024666455206221016;0.024666455206221016;-0.007231938504854166;0.7068107904280363;0.01314949768600415;0.2931892095719637;0.007231938504854162
"4.1. Infraestrutura Urbana";1.8582337087485105e-05;0.0;0.0;0.0;9.221489478107945e-06;8.380394388796143e-05;5.0122325673934656e-06;0.0;0.002509440930047508;0.0;0.002626060933068456;0.002626060933068456;0.0009535176614610129;0.955591280631603;0.02407256457456675;0.044408719368396965;0.0009535176614610128
"5.1. Rio, Lago e Oceano";0.00012484124375666908;0.0;0.0002349003955890739;6.649018739388194e-05;0.00012670156597463576;3.177299683540985e-05;1.5694498895267565e-05;0.0;0.0;0.01246007380293271;0.013060474691377649;0.013060474691377649;0.0008065213410194926;0.9540291679565588;0.0217210630228312;0.04597083204344121;0.0008065213410194932
"total";0.6681943954064516;0.0053390247526488;0.004150061282516577;0.06230309955521604;0.008062791052249788;0.18943565014898645;0.02763388647361263;0.017434516701366854;0.003579578594529469;0.013866996032397142;1.0000000000000002;1.0000000000000002;0;0.8957916282998734;0.005215555894683586;0.10420837170012665;0.03729834103796885
"adj population";0.6681943954064767;0.005339024752648796;0.004150061282516574;0.06230309955521621;0.008062791052249791;0.18943565014898597;0.027633886473612587;0.017434516701366785;0.0035795785945294694;0.013866996032397163;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.770900270953795e-18;1.0098000555667002e-17;1.0418553670976712e-17;3.301194242640629e-18;9.133610568795003e-18;2.052328388750945e-18;4.580972365251882e-18;5.51645468171868e-18;1.2845851508553785e-17;7.835667602140863e-18;6.755353385544929e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9632026355524692;0.5673548658532286;0.8020575125570761;0.7376575070950948;0.011541526920464576;0.7701856068991488;0.776990506459906;1.0;0.701043674214219;0.8985416721705647;0.8957916282998724;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.0029810140276941995;0.01636783941576961;0.03587175007495836;0.010957180240954044;0.0008370470617173434;0.006703253356918564;0.01445810062136033;0.019043341736189646;0.01713139673638368;0.020301397933768815;0.0052617930679768376;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9970189859723058;0.9836321605842304;0.9641282499250416;0.989042819759046;0.9991629529382826;0.9932967466430814;0.9855418993786397;0.9809566582638104;0.9828686032636164;0.9796986020662312;0.10420837170012764;NaN;NaN;NaN;NaN;NaN;NaN
