"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para BRASIL  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.47805456581712286;0.009909820528508782;0.0019841115555384236;2.2599085033924904e-05;0.0009640468737239017;0.003844481638990332;0.009674662100571345;0.00026708195814177763;0.0;1.7970118570793777e-05;0.0004145880966602583;0.0006314841644876072;0.50578541193735;0.50578541193735;-0.01063937143404535;0.9451727047365636;0.003577989391786404;0.05482729526343644;0.010639371434045475
"1.1.2. Formação Savânica";0.010678180193058155;0.08983707649788428;0.00015794511207163975;0.0;0.0067504787482519785;3.233924169057202e-05;0.018570376860755567;0.00020687139981778743;0.0;5.9074253530771325e-05;0.00024514894229253484;0.0003474240470523472;0.12688491529640564;0.12688491529640564;-0.008400009976560846;0.708020147927143;0.007119680433849501;0.29197985207285704;0.008400009976560763
"1.2. Floresta Plantada";0.00015041730751438423;3.351935471494859e-05;0.0050008950721129935;0.0;5.171878847666004e-06;0.0;0.0004836194752277651;1.4354542722889367e-05;0.0;0.0;0.0;2.5396944225744453e-05;0.005713374575366391;0.005713374575366391;0.002364428099122239;0.8752962029961587;0.022635645273516754;0.12470379700384127;0.0023644280991222373
"2.1. Área Úmida Natural não Florestal";8.97920306828772e-05;9.376899926261763e-05;0.0;0.003162267318975753;0.000209647607788798;0.0001324423466699288;0.0001179124243824153;2.4303844730981932e-05;0.0;6.199885947533593e-06;0.0;0.0;0.0038363344584409057;0.0038363344584409057;-4.3117220111706166e-05;0.8242939590467573;0.037320875561923095;0.17570604095324271;4.3117220111706274e-05
"2.2. Formação Campestre (Campo)";0.0010352782496061736;0.01174772445627977;0.00010898808371666264;0.00034695361792494087;0.03928037735490757;2.500908083662826e-06;0.007528866842141374;0.0008475998108799081;0.0;6.900620833456975e-05;0.0003328464175310358;3.584511280942907e-05;0.06133598706221509;0.06133598706221509;-0.007726316140305294;0.6404132261711923;0.009875478168198504;0.35958677382880766;0.007726316140305306
"2.5. Outra Formação não Florestal";4.887241245786512e-06;0.0;0.0;0.0;1.1167430216482275e-05;0.00011237678742418254;4.943812463490988e-05;0.0;0.0;0.0;0.0;0.0;0.0001778695835213612;0.0001778695835213612;0.005190042036807613;0.6317931666528397;0.06846287527384515;0.3682068333471603;0.005190042036807613
"3.1. Pastagem";0.0035297474047029107;0.004233962066766829;0.00031193252919745594;2.5098594058119604e-05;0.002943861169385948;0.00044566071282153234;0.18833933743049275;0.003419196285741752;0.0;0.0004789402574581729;0.00013721394787921467;0.0010083127691342866;0.20487326316763899;0.20487326316763899;0.026306825578871384;0.9192968107135727;0.0075331460089809845;0.08070318928642728;0.026306825578871346
"3.2.1. Lavoura Temporária";6.696241678710841e-05;4.709616533684945e-05;9.970371531390935e-05;5.288636153073818e-05;0.0018625945071872264;2.3213920237854068e-05;0.005979435015465093;0.041062592349717646;0.0;0.0;1.883064043838098e-05;0.00010555452421622432;0.04931886961623103;0.04931886961623103;-0.003453950639952191;0.8325939476967205;0.01281382790338473;0.16740605230327954;0.0034539506399521927
"3.3 Mosaico de Agricultura ou Pastagem";0.0013443684384499865;0.0025495480496685844;0.000401509114689538;0.0;0.0015601112297947892;0.0002600759035579625;0.0;0.0;0.01621048823748908;0.00037877060477175856;9.00935241262348e-05;0.0;0.022794965102547932;0.022794965102547932;-0.006584476865058856;0.7111433671673898;0.013530385373073503;0.2888566328326102;0.006584476865058853
"4.1. Infraestrutura Urbana";6.25770926344512e-05;0.0;0.0;0.0;4.186735557952198e-06;1.771352321106418e-05;0.0001311234741398857;8.982508446701301e-06;0.0;0.0037406220255559357;0.0;0.0;0.0039652053595459905;0.0039652053595459905;0.0007853779946235453;0.9433614873314486;0.021991878360327087;0.056638512668551355;0.0007853779946235453
"5.1. Rio, Lago e Oceano";0.0001292643114999151;1.35057289361809e-05;0.0;0.0001834122608057228;1.802738624747656e-05;0.0004971066376418844;7.421376886791573e-05;0.0;0.0;0.0;0.013881341704163563;0.0;0.014796871798162659;0.014796871798162659;0.00032319147492856405;0.9381267806812533;0.020448301652288035;0.061873219318746675;0.00032319147492856394
"3.2.2. Lavoura Perene";0.0;1.888347248601752e-05;1.271749184800646e-05;0.0;0.0;0.0;0.00023110322983131842;1.3936276079400325e-05;0.0;0.0;0.0;0.00024029157234052895;0.0005169320425852717;0.0005169320425852717;0.001877377091680896;0.4648417055727225;0.02726597566396313;0.5351582944272775;0.0018773770916808963
"total";0.4951460405033046;0.11848490531984487;0.008077802674488628;0.0037932172383291995;0.05360967092190978;0.005367911620328974;0.23118008874651033;0.04586491897627884;0.01621048823748908;0.004750583354169536;0.015120063273091223;0.002394309134266168;1.0;1.0;0;0.8789222321681864;0.006491072075934452;0.12107776783181357;0.036847242276034246
"adj population";0.49514604050329114;0.11848490531984433;0.008077802674488634;0.0037932172383291964;0.05360967092191004;0.005367911620328975;0.23118008874651289;0.045864918976278785;0.016210488237489093;0.00475058335416954;0.015120063273091237;0.002394309134266168;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.791953676176935e-18;2.4273811913210836e-18;8.15944685848443e-18;1.0872748564193234e-17;3.4629683891598898e-18;1.1468909536907452e-17;1.9563924885552684e-18;3.710803098988997e-18;5.6332374328231795e-18;1.105216842512272e-17;7.360592008992706e-18;1.3418481088585938e-17;8.131508275931184e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9654819522159379;0.7582153714464549;0.6190910169057301;0.8336636475818184;0.732710659838319;0.020934917594134215;0.8146866732844275;0.8952941216565771;1.0;0.7874026717735272;0.9180743131457539;0.10035946023075919;0.878922232168187;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003708023144796534;0.007637696036670962;0.015120711486107547;0.0387527668757446;0.011618677807954135;0.0018676087800105778;0.0065233076707443185;0.013984191188841108;0.019400732897133042;0.017570779812114194;0.019790205211519873;0.004976222092945363;0.006501556327328789;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9962919768552034;0.992362303963329;0.9848792885138925;0.9612472331242554;0.9883813221920459;0.9981323912199894;0.9934766923292557;0.9860158088111589;0.9805992671028669;0.9824292201878858;0.9802097947884801;0.9950237779070547;0.12107776783181301;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.034182949372363436;0.057295657643921194;0.001424959006506795;0.0012618998387068934;0.028658587134004432;0.00013098559219435735;0.033067851474292476;0.009604653253122389;0.0;0.00044916666798010957;0.0018310601879981923;0.0005532809404894855;0.08423052555578989;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2008 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4767465084950246;0.008668038687774056;0.001892783599929547;3.7649909103487577e-05;0.0005714136658216131;0.005321733340655189;0.009181344633412549;0.0002492272312784649;0.0;6.358735724761066e-05;0.0004983732898520874;0.0005639625684657665;0.5037946227785651;0.5037946227785651;-0.010167284305220597;0.9463112287019593;0.0035966650028847213;0.05368877129804073;0.010167284305220792
"1.1.2. Formação Savânica";0.010642541945860054;0.08882036511299567;0.0002219934219095996;0.0;0.0067537264404440795;0.00017967343984157425;0.018329963048578857;0.00022669825600683422;0.0;5.7421284465042984e-05;0.00026735889377475016;0.00035800798929403946;0.12585774983317047;0.12585774983317047;-0.013532927648821549;0.7057202693575129;0.007125339756440324;0.29427973064248714;0.013532927648821455
"1.2. Floresta Plantada";0.0001502786089379242;2.0805241524719388e-05;0.005580628567391093;0.0;1.3941858330957432e-05;0.0;0.0004928349369655536;9.296490679433383e-06;0.0;0.0;0.0;2.7299222303483324e-05;0.006295084926133165;0.006295084926133165;0.0026771959594286505;0.8865056838588301;0.02200884572635855;0.1134943161411699;0.002677195959428647
"2.1. Área Úmida Natural não Florestal";4.0928495925339306e-05;9.194522830435679e-05;0.0;0.0031887830930224627;0.00020996233305968552;0.00012444399263835453;0.00016870238382176236;1.5895522580387007e-05;0.0;0.0;1.3654071516650232e-05;0.0;0.0038543151208689985;0.0038543151208689985;-5.0259292528713256e-05;0.8273280707529473;0.03677744141615202;0.17267192924705266;5.025929252871304e-05
"2.2. Formação Campestre (Campo)";0.001085558605080355;0.008374813662357334;0.00018631525531511694;0.00033307689679242636;0.043007441371738675;1.6754580647053326e-05;0.007416422016140261;0.0008096863856401291;0.0;7.841042863185352e-05;0.0002725385187468562;3.580139978885215e-05;0.06161681912087891;0.06161681912087891;-0.004857732985409228;0.697982174110082;0.01050765978105102;0.302017825889918;0.00485773298540923
"2.5. Outra Formação não Florestal";9.765469520727994e-06;0.0;0.0;0.0;1.1157132819863904e-05;0.000119682095682138;4.4520345583366435e-05;0.0;0.0;0.0;0.0;0.0;0.00018512504360609634;0.00018512504360609634;0.007647208624700434;0.6464932747661849;0.05850475676905787;0.3535067252338151;0.007647208624700432
"3.1. Pastagem";0.003393921950470132;0.003687960194905406;0.00034561674507804205;2.5075450848574538e-05;0.002787744601447569;0.0012676726394139782;0.18853625146422592;0.0036019674269297842;0.0;0.000414972664017237;0.00011787012809725636;0.0010624084928130165;0.20524146175824692;0.20524146175824692;0.02528549803555391;0.9186070389924538;0.00752899316980878;0.08139296100754623;0.02528549803555391
"3.2.1. Lavoura Temporária";8.961617828235283e-05;6.158804588296115e-05;0.0001772635491141622;3.622734072227299e-05;0.0018791724225933866;4.040334605314789e-05;0.0058230891870418465;0.042780720432316975;0.0;1.1328807433653876e-05;2.6569862622863446e-05;0.00010910711327844481;0.05103508628534207;0.05103508628534207;-0.0032692213844460255;0.8382609601779809;0.012769255491589703;0.1617390398220191;0.0032692213844460194
"3.3 Mosaico de Agricultura ou Pastagem";0.0013663368852414052;0.0025565357358157906;0.0005549739816720928;0.0;0.0014925730350201058;0.00026775251770694557;0.0;0.0;0.01607353725567635;0.0004082068456593878;0.00013493951919838986;0.0;0.022854855775990467;0.022854855775990467;-0.00678131852031412;0.7032876257553091;0.013202415169184108;0.2967123742446909;0.006781318520314116
"4.1. Infraestrutura Urbana";6.251939080604574e-05;0.0;0.0;0.0;4.1828750031297615e-06;1.7697189715311162e-05;0.00013513426232983204;1.7466048025951737e-05;0.0;0.0037481909158853088;0.0;0.0;0.003985190681765579;0.003985190681765579;0.0008060314014533252;0.9405298805488347;0.02189689126655651;0.059470119451165315;0.000806031401453325
"5.1. Rio, Lago e Oceano";3.9362448195385855e-05;1.3493275413322007e-05;0.0;0.0001832431378510612;2.777039919060969e-05;0.00047652052595283627;6.283942544554055e-05;0.0;0.0;0.0;0.013775090998481333;0.0;0.014578320210530089;0.014578320210530089;0.0005280750717600978;0.944902485303583;0.020630494458834747;0.055097514696416994;0.0005280750717600972
"3.2.2. Lavoura Perene";0.0;2.9276999375400894e-05;1.2705765152158697e-05;0.0;0.0;0.0;0.00033585809025532147;5.490710743808814e-05;0.0;9.103779878809471e-06;0.0;0.000259516722813179;0.0007013684649129577;0.0007013684649129577;0.0017147350438438242;0.37001481503076417;0.02119100727806724;0.6299851849692358;0.0017147350438438244
"total";0.49362733847334433;0.11232482218434901;0.008972280885561812;0.0038040558283402854;0.05675908613546968;0.007832333668306529;0.23052695979380083;0.04776586490089605;0.01607353725567635;0.004791222083218904;0.015106395282290186;0.002416103508756782;1.0000000000000002;1.0000000000000002;0;0.8826367165252533;0.006548903245963988;0.11736328347474667;0.03865874413674029
"adj population";0.49362733847333135;0.11232482218434865;0.008972280885561821;0.0038040558283402824;0.05675908613546986;0.00783233366830653;0.23052695979380344;0.04776586490089592;0.016073537255676354;0.004791222083218909;0.015106395282290198;0.002416103508756782;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.7903181679460505e-18;2.460340120030827e-18;7.764699826949942e-18;1.0795546187698408e-17;3.4209272756073177e-18;9.412979544518787e-18;1.9560272075289384e-18;3.633308823827048e-18;5.67619035576751e-18;1.101045719363636e-17;7.34260339034804e-18;1.3352684908579194e-17;7.861608300243843e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9658024816240364;0.7907456551965196;0.6219854949449295;0.8382587524783337;0.7577190596249341;0.01528051545689768;0.8178490343726658;0.8956337443292989;1.0;0.7823037318627378;0.9118714783420508;0.10741126026786602;0.8826367165252537;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003725310745195352;0.008101563555981722;0.014640064762762434;0.03841192324907395;0.011603340774321586;0.0011203004719794463;0.0065557827071373665;0.013840323318368099;0.01910221978739077;0.017479451124392503;0.01964856934755945;0.005198060624934734;0.006566313325113612;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9962746892548047;0.9918984364440183;0.9853599352372375;0.9615880767509261;0.9883966592256784;0.9988796995280206;0.9934442172928626;0.9861596766816318;0.9808977802126092;0.9825205488756075;0.9803514306524406;0.9948019393750652;0.11736328347474634;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03376165995663949;0.04700891414270669;0.0014289127174841442;0.0012305454706356455;0.027503289527462005;0.00013088589584791667;0.033410420588042;0.00997028893715815;0.0;0.0004739995317605411;0.0016064584240975122;0.0008837034841995574;0.07870453933801681;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2009 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.1. Área Úmida Natural não Florestal";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.4758684318300715;0.008676878293909823;0.002151617709180874;2.2592038895945743e-05;0.0005749735375062249;0.005219377293470642;0.008963924177163348;0.00020775277752663237;0.0;2.7084777986483077e-05;0.0004528101112860771;0.0005563040449405805;0.5027217465919381;0.5027217465919381;-0.00980602242447572;0.9465841393496265;0.003606950619795463;0.053415860650373514;0.009806022424475758
"1.1.2. Formação Savânica";0.010637465546204254;0.08834745164084931;0.00021533732174025923;9.8986112954065e-06;0.00674921221092011;0.00017082114547448138;0.018727396224646968;0.00019698133527515973;0.0;6.0631000661446066e-05;0.00022566296168966888;0.000355322667195695;0.12569618066595276;0.12569618066595276;-0.013804561949473788;0.7028650446877085;0.007129740843855517;0.2971349553122915;0.013804561949473687
"1.2. Floresta Plantada";0.0001679021590869843;2.0817950749917167e-05;0.006133810599690831;0.0;5.170266314595861e-06;0.0;0.000524877666415925;1.0922435419978437e-05;0.0;0.0;0.0;2.7315898484029797e-05;0.006890816976162262;0.006890816976162262;0.0028747554376409045;0.8901427248626428;0.021257184093548848;0.10985727513735721;0.0028747554376409032
"2.1. Área Úmida Natural não Florestal";3.231944300194138e-05;4.7888093245524745e-05;0.0;0.0024169469070389536;0.0002049698319977806;0.00013878469843559666;9.712960620624599e-05;1.5905232622727563e-05;0.0;0.0;0.0;0.0;0.0029539438125487706;0.0029539438125487706;0.000514302313357943;0.8182101828651654;0.038498401787954585;0.18178981713483455;0.0005143023133579428
"2.2. Formação Campestre (Campo)";0.0011753360612482228;0.00843789643576925;0.0001757111340102406;0.0007746133087611476;0.043211446738633294;2.5001283289336305e-06;0.007583412360544102;0.0007749895371968734;0.0;8.332341154660341e-05;0.00033687695980468886;2.2450058002366944e-05;0.06257855613384572;0.06257855613384572;-0.00572540967910167;0.6905152404956556;0.010383909831845861;0.3094847595043444;0.005725409679101685
"2.5. Outra Formação não Florestal";9.771434918974082e-06;0.0;0.0;0.0;1.1163948338607136e-05;0.00010455494188872537;6.167320115022497e-05;0.0;0.0;0.0;0.0;0.0;0.00018716352629653157;0.00018716352629653157;0.00749496215261476;0.5586288309351166;0.05436403150363477;0.4413711690648834;0.007494962152614761
"3.1. Pastagem";0.003572511773541849;0.003658437912634442;0.00035924521213875216;2.5090768601622094e-05;0.002813909943519207;0.001163719419598578;0.1872821882524027;0.003497000827429066;0.0;0.00041517184832203066;0.0001471292894675272;0.0011989940796917472;0.20413339932734753;0.20413339932734753;0.025381609144281475;0.9174500050923952;0.007555498916301708;0.08254999490760484;0.025381609144281475
"3.2.1. Lavoura Temporária";8.443603277243248e-05;7.654476031669595e-05;0.00017223033293489937;3.6249470791323574e-05;0.001753467830850154;5.306875357486771e-05;0.005659275330153222;0.044805627318144185;0.0;0.0;2.6586093262010164e-05;7.489033821016254e-05;0.05274237626100995;0.05274237626100995;-0.0031649114615530443;0.8495185559408881;0.012757414340141177;0.1504814440591119;0.0031649114615530383
"3.3 Mosaico de Agricultura ou Pastagem";0.0012302272571347356;0.0025636685284412208;0.0005449065774287842;0.0;0.0014667699878997248;0.0002631738362367932;0.0;0.0;0.015857000580707704;0.000395982301567285;0.00011676629572000558;0.0;0.02243849536513625;0.02243849536513625;-0.006581494784428551;0.7066873389980274;0.01350635751943963;0.2933126610019726;0.006581494784428547
"4.1. Infraestrutura Urbana";6.255758180786795e-05;0.0;0.0;0.0;4.185430181368177e-06;1.7708000335759497e-05;0.0001273295976087666;1.747671744968389e-05;0.0;0.003839272406113054;0.0;0.0;0.0040685297334965;0.0040685297334965;0.0007620453537734179;0.9436510625703547;0.02195411148812279;0.05634893742964531;0.0007620453537734179
"5.1. Rio, Lago e Oceano";7.476504767360342e-05;1.3501518003328943e-05;0.0;0.0001828550205223143;5.787672858297251e-05;0.000548417461566915;7.926696139217602e-05;0.0;0.0;0.0;0.013842733452999266;0.0;0.014799416190740575;0.014799416190740575;0.00034914897348866736;0.9353567245213451;0.02029614773402857;0.0646432754786549;0.00034914897348866866
"3.2.2. Lavoura Perene";0.0;4.853358255952642e-05;1.2713526678523917e-05;0.0;0.0;0.0;0.0004085350939453134;5.080861839260983e-05;0.0;9.109341073015909e-06;0.0;0.00025967525288690603;0.0007893754155358956;0.0007893754155358956;0.0017055769238755927;0.32896293420870765;0.01878287669994648;0.6710370657912923;0.0017055769238755924
"total";0.4929157241674624;0.11189161871647907;0.009765572413803165;0.0034682461259067134;0.056853146454744034;0.007682125678911292;0.229515008471629;0.04957746479945691;0.015857000580707704;0.004830575087269918;0.015148565164229244;0.002494952339411488;0.9999999999999997;0.9999999999999997;0;0.8819691399214258;0.006552427436668244;0.11803086007857422;0.03908240029903274
