"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Mata Atlântica  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"3.2.1. Lavoura Temporária";0.00021390797999979938;8.400626564176958e-05;0.00021949869053992677;8.952788573605157e-05;0.0;0.017940383983589152;0.08785816174664676;0.0;0.00033892277035575024;5.220049379308598e-05;0.1067966098163023;0.1067966098163023;-0.006706512626988367;0.8226680781137995;0.02606071962372315;0.1773319218862005;0.006706512626988362
"3.3 Mosaico de Agricultura ou Pastagem";0.012761658977773802;0.0021694656350164957;0.002092249980105527;0.0012120404058706161;0.00239704271750339;0.0;0.0;0.10717864900599768;0.002433864628946453;0.0005651917456744531;0.13081016309688842;0.13081016309688842;-0.023631514090890742;0.8193449688355836;0.02266785870828094;0.1806550311644164;0.023631514090890746
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;7.98823738920299e-05;0.0006558312715450145;0.00011948518400611078;0.0;0.01573834949572064;0.0;0.016593548325163795;0.016593548325163795;0.00420821172924383;0.9484619677066741;0.04837601108001596;0.051538032293325875;0.004208211729243828
"5.1. Rio, Lago e Oceano";0.0001161816818525825;0.0;0.0;0.00015976953872137644;0.0;0.00030748706586440194;0.0;0.0;0.0;0.015436465918443096;0.016019904204881457;0.016019904204881457;0.0004384333615743741;0.9635804135295277;0.057765613834119496;0.036419586470472276;0.0004384333615743731
"total";0.2520587900802745;0.011996725390570836;0.024047851877692605;0.006402577795749082;0.005454504154288761;0.4555107068852523;0.10009009718931394;0.10717864900599768;0.020801760054407623;0.01645833756645583;1.0;1.0;0;0.8640028813975492;0.01863994688043167;0.13599711860245078;0.06287653183438544
"adj population";0.2520587900802769;0.011996725390570836;0.0240478518776926;0.006402577795749083;0.005454504154288761;0.4555107068852472;0.10009009718931383;0.10717864900599747;0.020801760054407606;0.016458337566455823;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.46978006679521e-17;2.298867269256275e-16;1.7301326306005932e-16;2.9649396378379775e-16;3.0927851900827004e-16;5.571829155705842e-17;9.343481839832961e-17;8.767897625821197e-17;1.976780276275231e-16;2.298867269256275e-16;1.7377671142124574e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.916370974573123;0.32356986069484195;0.6135809126363184;0.27077720124240445;0.173759072545109;0.8462882802609413;0.877790752670254;1.0;0.7565873971508428;0.9379116120393932;0.8640028813975487;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.016994280040717805;0.02524066088797132;0.028550961092209268;0.030886776649935895;0.020380459284097423;0.011997251608437018;0.02797495236686978;0.02854908488695732;0.03644434782259209;0.05586202507181706;0.01858411977137213;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9830057199592822;0.9747593391120287;0.9714490389077908;0.9691132233500641;0.9796195407159026;0.988002748391563;0.9720250476331302;0.9714509151130427;0.9635556521774079;0.944137974928183;0.13599711860245134;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.04215886192938262;0.01622989325429911;0.0034875506927535722;0.009337811398958765;0.000954717837264209;0.0467311933063812;0.02446387088533436;0.0;0.001710397658886309;0.0011668765728767225;0.07312058676806843;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1998 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22999814981676708;0.0035186011697285547;0.0065645773062807606;0.00036702242763575824;0.0008318062743770091;0.026098913551073473;0.0010539782968676074;0.0;0.00024220279579623244;0.00026692371386046094;0.2689421753523869;0.2689421753523869;-0.017508772891016846;0.8551955434859098;0.015719311060322178;0.14480445651409024;0.01750877289101682
"1.1.2. Formação Savânica";0.0031468633967600057;0.0038704588044764657;0.0004800747154786983;0.0003701150795689538;0.00010799344835738275;0.009088618291967946;0.0002678754728731533;0.0;7.840222237178093e-05;1.7933625285607677e-05;0.01742833505714;0.01742833505714;-0.00528168094596127;0.2220785170692954;0.016834693398255433;0.7779214829307046;0.0052816809459612715
"1.2. Floresta Plantada";0.001090108827902952;0.0;0.014759387150719743;0.0;0.0;0.0008800843302894023;0.0;0.0;0.0;0.0;0.016729580308912098;0.016729580308912098;0.008039390201916151;0.8822329597149068;0.043685213750681295;0.11776704028509322;0.008039390201916154
"2.2. Formação Campestre (Campo)";6.514006515063505e-05;0.0;8.371316802942256e-05;0.0017344331799841158;2.171909473542291e-05;0.014957153370788128;8.686489957126919e-05;0.0;5.222340985996847e-05;0.0;0.017001247188118965;0.017001247188118965;-0.010536253180298995;0.10201799672651049;0.01106190561064696;0.8979820032734895;0.010536253180298993
"2.5. Outra Formação não Florestal";0.00010266254084970171;0.0;0.0;9.698336232644333e-05;0.0009481856547993801;0.00030313556458539726;0.0;0.0;0.0;0.0;0.0014509671225609224;0.0014509671225609224;0.004092318836084205;0.653485278926138;0.08304083426313741;0.34651472107386205;0.0040923188360842055
"3.1. Pastagem";0.0037210364521571677;0.0023898313073186027;0.0002886977971042869;0.0023536166065491622;0.0012375631570214032;0.3856185141630418;0.011199355153367573;0.0;0.001768252472982997;9.01971561968633e-05;0.4086670642657399;0.4086670642657399;0.046279276868575095;0.9436006663661286;0.0136687198033666;0.056399333633871396;0.04627927686857497
"3.2.1. Lavoura Temporária";0.00026563061309444255;8.404314447302403e-05;0.0003277982510335768;8.956718856382764e-05;0.0;0.016842213620585824;0.08982953524830217;0.0;0.0003748909413443448;5.222340985996847e-05;0.10786590241725717;0.10786590241725717;-0.00538485515680457;0.8327889836847142;0.026321132175303807;0.1672110163152858;0.005384855156804549
"3.3 Mosaico de Agricultura ou Pastagem";0.012927578062965689;0.0022837196851820817;0.0022647221221817645;0.0012934164854894723;0.0023161008870236817;0.0;0.0;0.1046623316918674;0.00241767364650778;0.0005972145992622942;0.12876275718048014;0.12876275718048014;-0.02410042548861277;0.8128307748580398;0.0227104654322992;0.18716922514196022;0.024100425488612742
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;0.0;7.99174423308477e-05;0.0007677093249067964;4.343818947084582e-05;0.0;0.016046324178359845;0.0;0.016937389135068336;0.016937389135068336;0.004042580532154614;0.9473906545098167;0.04802230401808189;0.05260934549018326;0.0040425805321546125
"5.1. Rio, Lago e Oceano";0.00011623268572243873;0.0;0.0;0.0001598396777022381;0.0;0.00038999891707614415;0.0;0.0;0.0;0.0155485106918377;0.01621458197233852;0.01621458197233852;0.00035842122396437357;0.9589214645411696;0.056823175781159155;0.041078535458830445;0.0003584212239643725
"total";0.2514334024613701;0.01214665411117873;0.024768970510828252;0.006464994007819971;0.005543285958645128;0.45494634113431487;0.10248104726045262;0.1046623316918674;0.020979969667222948;0.016573003196302893;1.0;1.0;0;0.8630158305801557;0.01864448429940071;0.13698416941984426;0.06281198766269434
"adj population";0.25143340246137236;0.012146654111178731;0.024768970510828252;0.006464994007819972;0.005543285958645126;0.4549463411343101;0.10248104726045257;0.10466233169186703;0.020979969667222934;0.01657300319630288;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.483055401078703e-17;2.287466283239815e-16;1.7148738231523192e-16;2.967896045519758e-16;3.0789514151163284e-16;5.579720180429644e-17;9.284576065913541e-17;8.798291448329272e-17;1.9744234814045764e-16;2.287466283239815e-16;1.732564164124773e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.914747792318898;0.3186440289688029;0.59588213988415;0.26828070960099404;0.17105118910934428;0.8476131782961058;0.8765477876119181;1.0;0.764840199146191;0.9381830503300852;0.863015830580155;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017001358887652463;0.024354741435266017;0.027661420820188055;0.030631619879978103;0.020315245524097195;0.01202255903032251;0.02781123665926121;0.028898725959124703;0.03663496701555954;0.055196205830203564;0.018594048837153685;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829986411123476;0.9756452585647339;0.9723385791798119;0.9693683801200219;0.9796847544759028;0.9879774409696775;0.9721887633407388;0.9711012740408753;0.9633650329844404;0.9448037941697964;0.13698416941984504;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.042870505289205996;0.01655239061340453;0.003940386316384711;0.00946112165567171;0.0010055629355230846;0.046097100205396146;0.025303024024300902;0.0;0.0017821299134169813;0.0013321425610016424;0.07417218175715286;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 1999 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22778662370578753;0.0033187850662268984;0.006733742212519758;0.0004605651262178678;0.0007888561121645656;0.026377330888822492;0.0009457017368187605;0.0;0.00023963614049097394;0.00026409508769193547;0.002358108687386518;0.2692734447641273;0.2692734447641273;-0.021671222525571215;0.845930514631028;0.015456604013739468;0.15406948536897203;0.021671222525571188
"1.1.2. Formação Savânica";0.0035018470643927227;0.00400045393814668;0.0005133209505600602;0.0003144786650306406;0.00010684902739292439;0.008595193080877294;0.0002696197669778105;0.0;7.757138357269503e-05;1.7743580268453753e-05;0.0006730143967085196;0.018070091853927803;0.018070091853927803;-0.0060992966486171;0.22138536818102122;0.016195043732629425;0.7786146318189788;0.006099296648617102
"1.2. Floresta Plantada";0.0010785567993755842;0.0;0.015037597637446016;0.0;0.0;0.0009148262221538314;0.0;0.0;0.0;0.0;0.0;0.01703098065897543;0.01703098065897543;0.008003801778274396;0.8829554761734234;0.043082500314677294;0.1170445238265766;0.008003801778274401
"2.2. Formação Campestre (Campo)";0.00012808693705573647;0.0;0.000183222494660226;0.0016945699046960454;2.148893459402229e-05;0.01447940056568026;4.297786918804458e-05;0.0;0.0;0.0;8.593302293208069e-05;0.016635679728806415;0.016635679728806415;-0.01026634300023705;0.10186358070850095;0.010898712769101534;0.898136419291499;0.010266343000237044
"2.5. Outra Formação não Florestal";0.00012598016875786164;0.0;0.0;9.595561671096168e-05;0.0007979254913501056;0.0003739038782390634;0.0;0.0;0.0;0.0;0.0;0.0013937651550579922;0.0013937651550579922;0.0037025904753445952;0.5724963696031741;0.0665224674508578;0.42750363039682593;0.0037025904753445974
"3.1. Pastagem";0.0037202804883166318;0.002437537391165094;0.0001071134923401681;0.0022857299552567476;0.0012391266985855667;0.38334683255170526;0.011058213692607085;0.0;0.0017307021173219575;0.0002004683223296211;0.005585668585913124;0.41171167329554126;0.41171167329554126;0.037957094773064956;0.9311050849814622;0.013440345506796361;0.06889491501853784;0.037957094773064914
"3.2.1. Lavoura Temporária";0.00016006408787864622;0.0;0.00013793649453050226;8.861803313005699e-05;0.0;0.014284653931368633;0.0933338721243276;0.0;0.00026459876972008124;5.1669991425903216e-05;0.00022042071033383356;0.10854183414271526;0.10854183414271526;-0.002848471083607919;0.8598884739832974;0.026756299546229878;0.14011152601670263;0.0028484710836079175
"3.3 Mosaico de Agricultura ou Pastagem";0.0109857820345298;0.0022140188097720297;0.002321849155193101;0.0012409628850751323;0.002063038819771481;0.0;0.0;0.10134598855826546;0.00250349544243277;0.0005908858365635184;0.0;0.12326602154160328;0.12326602154160328;-0.021920032983337837;0.8221729499403067;0.023179551416389808;0.17782705005969335;0.02192003298333782
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;3.597432754727016e-05;7.907054654392322e-05;0.000759573806878647;4.297786918804458e-05;0.0;0.01612066009889;0.0;0.0;0.017038256649047883;0.017038256649047883;0.0038984073033805937;0.9461449273210026;0.047267843429038274;0.05385507267899736;0.0038984073033805945
"5.1. Rio, Lago e Oceano";0.00011500095246158516;0.0;0.0;0.00015248221490464815;0.0;0.0004594055127715666;0.0;0.0;0.0;0.016233715899953653;0.0;0.01696060458009145;0.01696060458009145;0.0003979741381416321;0.9571425253913984;0.055687095790949805;0.042857474608601565;0.0003979741381416324
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;7.76476301091258e-05;0.0;0.0;0.0;0.0;0.0;7.76476301091258e-05;7.76476301091258e-05;0.008845497773164951;0.0;0.0;1.0;0.00884549777316495
"total";0.2476022222385561;0.011970795205310702;0.025034782437249832;0.006369336728569371;0.00509635563040259;0.4496687680686062;0.10569336305910734;0.10134598855826546;0.020936663952428478;0.017358578718233084;0.008923145403274076;0.9999999999999999;0.9999999999999999;0;0.8596982399105682;0.018507284866431113;0.14030176008943185;0.06280536624137108
"adj population";0.24760222223855835;0.011970795205310704;0.02503478243724983;0.00636933672856937;0.005096355630402588;0.44966876806860123;0.10569336305910723;0.10134598855826499;0.020936663952428464;0.01735857871823308;0.008923145403274078;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";6.423765457537722e-17;2.279512317483604e-16;1.67166711651467e-16;2.94007966316857e-16;3.13681476361256e-16;5.500868002352976e-17;9.051069941511389e-17;8.806653931519717e-17;1.9515215570238563e-16;2.2078058541616611e-16;2.606421422749425e-16;1.9772058428006522e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.9199700295352085;0.33418447726613215;0.6006681973425592;0.2660512353029052;0.15656785931304276;0.8525093574949308;0.8830627526927315;1.0;0.769972720368382;0.9351984493351463;0.0;0.8596982399105679;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.017028013352490868;0.02472983341392909;0.027532781319735765;0.030059377151508207;0.017528362255402826;0.012148461589898142;0.02748403370155484;0.029042965639343638;0.03648504137153352;0.05371712270420462;0.0;0.01848965569672982;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9829719866475092;0.9752701665860709;0.9724672186802642;0.9699406228484918;0.9824716377445972;0.9878515384101019;0.9725159662984452;0.9709570343606564;0.9635149586284665;0.9462828772957954;1.0;0.14030176008943207;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.03963119706553714;0.015940682534328045;0.00398676604305883;0.009349533647746652;0.0011916793274157733;0.05672968148767199;0.02471898186955948;0.0;0.0018351931003157684;0.0014537773602755974;0.0001552952602182516;0.07749639384806378;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2000 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"1.2. Floresta Plantada";"2.2. Formação Campestre (Campo)";"2.5. Outra Formação não Florestal";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.22679812742161995;0.0034382390429673858;0.006550549038402594;0.00036382285320114556;0.0006911378093951501;0.024786322452110134;0.0008898539263411326;0.0;0.00024009135569047843;0.00026459676535117976;0.002110200248838863;0.266132940913918;0.266132940913918;-0.018885996588459627;0.8521986291617286;0.01565555064388402;0.14780137083827138;0.018885996588459603
"1.1.2. Formação Savânica";0.003316663576081713;0.003861428368476568;0.0005856778183622292;0.0003150760518352709;0.00010705199886968861;0.008275558066573662;0.00016940888241450682;0.0;7.771873894562224e-05;1.777728615027642e-05;0.0005645046335436986;0.017290865421253233;0.017290865421253233;-0.005151777138812114;0.22332186818886782;0.016689470072340586;0.7766781318111322;0.005151777138812116
"1.2. Floresta Plantada";0.0012456230510793805;0.0;0.015742914801308683;0.0;0.0;0.0011214608042328707;0.0;0.0;0.0;0.0;6.728631001798007e-05;0.018177284966638913;0.018177284966638913;0.007871078264014016;0.8660762501221676;0.042203509941541886;0.1339237498778324;0.007871078264014019
"2.2. Formação Campestre (Campo)";0.0;0.0;0.00019807282339311157;0.0016652498708606374;2.1529755188229473e-05;0.014737401747080447;0.0;0.0;5.176814425630328e-05;0.0;8.609626215842572e-05;0.016760118602937153;0.016760118602937153;-0.010378682618872904;0.09935788106945784;0.010729806976461963;0.9006421189305421;0.010378682618872901
"2.5. Outra Formação não Florestal";0.00012621948194132897;0.0;0.0;9.613789495628464e-05;0.0007889324182588979;0.0003004929337006387;0.0;0.0;0.0;0.0;9.613789495628464e-05;0.0014079206238134347;0.0014079206238134347;0.003759255992492225;0.5603529097556853;0.07435292208140827;0.4396470902443147;0.003759255992492226
"3.1. Pastagem";0.0037156735662349496;0.002379605719896538;0.0004096854962547362;0.0023230998522015367;0.0012003224210787808;0.3837859964738541;0.010946537484381368;0.0;0.0015055479096693618;5.361437675139023e-05;0.00585772269001892;0.41217780599034165;0.41217780599034165;0.035684244736600215;0.9311175684283369;0.013452420759747803;0.06888243157166307;0.03568424473660026
"3.2.1. Lavoura Temporária";0.00016036814721438706;0.0;0.0002189226371434357;0.00016435206985087965;0.0;0.013634948963902934;0.0973191398101595;0.0;0.00026535121892994344;5.176814425630328e-05;0.00014880949631220432;0.11196366048776958;0.11196366048776958;-0.0025560504992257448;0.8692029126788882;0.026612249187186125;0.13079708732111184;0.0025560504992257344
"3.3 Mosaico de Agricultura ou Pastagem";0.011689203389506589;0.002459815151100625;0.0023425406157881463;0.0012648828547813103;0.0022057104763149285;0.0;0.0;0.09801746125822132;0.002584770969460506;0.0007034465745142216;0.0;0.12126783128968766;0.12126783128968766;-0.023250370031466322;0.8082725667293799;0.022737827256443244;0.19172743327062014;0.023250370031466336
"4.1. Infraestrutura Urbana";0.0;0.0;0.0;3.604266473822107e-05;0.000152491737199986;0.0006817959511065834;8.266988524734085e-05;0.0;0.016601247645903386;0.0;0.0;0.017554247884195517;0.017554247884195517;0.003772248098660084;0.94571113245187;0.046924538819912036;0.054288867548130004;0.0037722480986600825
"5.1. Rio, Lago e Oceano";0.00019506569178007654;0.0;0.0;0.00015277187163896416;0.0;0.0004602782040597893;0.0;0.0;0.0;0.016381412921648495;0.0;0.017189528689127324;0.017189528689127324;0.00028308737954454164;0.9529879043170056;0.05514861463715404;0.04701209568299436;0.00028308737954454294
"3.2.2. Lavoura Perene";0.0;0.0;0.0;0.0;0.0;7.779513032073312e-05;0.0;0.0;0.0;0.0;0.0;7.779513032073312e-05;7.779513032073312e-05;0.008852962405525642;0.0;0.0;1.0;0.008852962405525643
