"Thu Jan 11 18:27:46 2018   Matrizes de confusão anuais para Caatinga  -  Coleção 4.0 (CLASSIFICAÇÃO + FILTRO + INTEGRAÇÃO)  "
" "
"Corpo da tabela contém distribuição de frequências cruzadas da amostra."
"Marginais:"
"Totais: A coluna 'total' contém a soma das amostras de cada classe mapeada ou a estatística de linha para todas as classes. A linha 'total' contém a soma das amostras em cada classe observada ou a respectiva estatística de coluna para todas as classes. "
"Número de píxeis na população - A coluna 'population' contém o número de píxeis totais de cada classe mapeada. A 'adj population' contém as estimativas no número de píxeis na população corrigida pela matriz de erros. A coluna 'bias' contém a estimativa do viés relativo da área mapeada. A linha 'adj pop stdErr' contém uma estimativa do erro padrão do número de píxeis corrigido. Usado para representar a incerteza d ou construir intervalos de confiança. A estimativa do erro padrão é confiável apenas quando n>30./nAcurácias - Acurácia do usuário (user's accuracy): estimativa da fração de píxeis (ou área) de cada classe do mapa que está corretamente mapeada. Acurácia do produtor (producer's accuracy): estimativa da fração de píxeis (ou área) de cada classe que foi corretamente mapeada. A coluna 'user stderr' contém a estimativa do erro padrão da acurácia do usuário"
"Erros - Erro de comissão e omissão: são os complementares da acurácia do usuário e produtor"
"Decomposição do erro - O erro é decomposto em 'discordância de área' (area dis) e 'discordância de alocação' (alloc dis). A soma deles é o erro total."
" "
" "
" ANO: 1985 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"adj population";0.017471142267863986;0.5302776775034833;0.03993581806317113;0.3490608513891;0.0022809758393915504;0.03917122780628916;0.0035421181428635794;0.009742059988863148;0.008518128998974094;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.3553940757331884e-16;6.710818303220819e-17;1.48052248773684e-16;7.069837741757314e-17;5.848887126873873e-16;1.6491584626502207e-16;5.112151351214346e-16;3.5317946470321036e-16;3.1625674660813174e-16;2.45185412218197e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.39897783840789885;0.8525726552265256;0.13998256220651054;0.6834019601163517;0.38861677702760183;1.0;0.8024788981985985;0.7516283406582502;0.33809867269474486;0.7563125391109998;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.02382155102238311;0.01190093191396485;0.008905827553193633;0.013464225149162616;0.041492391528795365;0.03558833061482736;0.04503318625815035;0.054743839810295715;0.020550511613986248;0.014139047939951235;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9761784489776169;0.9880990680860352;0.9910941724468064;0.9865357748508374;0.9585076084712046;0.9644116693851726;0.9549668137418497;0.9452561601897043;0.9794494883860138;0.24368746088900017;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.021001087382629485;0.1563548599739668;0.049406349738025615;0.05091160353470242;0.002789100720418755;0.0;0.0008472309014360049;0.0003401317709971017;0.004686920938341403;0.1431686424802588;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2016 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006905378332047459;0.031786129034688894;0.0006579757355128298;0.004113694400821994;0.00024341036856513572;0.0;0.0;0.0005815391752148559;0.000422740235819551;0.044710867282670715;0.044710867282670715;-0.02761292275538389;0.15444518864709839;0.008084421666934231;0.8455548113529017;0.02761292275538387
"1.1.2. Formação Savânica";0.009956521327805997;0.4470669330360814;0.012467992540000566;0.07860396107558013;0.0002386545013413618;0.0;0.0;0.0011232102343764047;0.0025453447569085126;0.5520026174720943;0.5520026174720943;-0.02522322300429161;0.8099000238140774;0.011118294946612456;0.19009997618592256;0.025223223004291695
"2.2. Formação Campestre (Campo)";0.0;0.017917493246673327;0.00528957513163159;0.0063938175351128355;9.732051355395653e-05;0.0;9.805605454539909e-05;0.0;0.00016847706286579945;0.029964739544382907;0.029964739544382907;0.010134749047492252;0.17652665139294202;0.011314417458716346;0.823473348607058;0.01013474904749229
"3.1. Pastagem";0.0001745888903619153;0.011970431949803824;0.009726251285896135;0.24097667683815255;0.0007879573303612085;0.0;0.00025271083102831925;0.0003279265397361742;0.001570440930046522;0.2657869845953867;0.2657869845953867;0.08952679147290711;0.9066534134656612;0.01904679377244007;0.0933465865343388;0.08952679147290721
"3.2.1. Lavoura Temporária";0.0;0.0007497664750390379;8.932029477652101e-05;0.023065079697943695;0.0008883399896994434;0.0;0.0;0.0;0.0012070406545299172;0.02599954711198861;0.02599954711198861;-0.023698084373669957;0.03416751783687118;0.0027656933052351966;0.9658324821631288;0.023698084373669957
"3.3 Mosaico de Agricultura ou Pastagem";0.0;0.01680542086340515;0.011774549046489675;0.0;0.0;0.03663557886068496;0.00025882066688719113;0.000113832409532053;0.0;0.06558820184699904;0.06558820184699904;-0.028952622986314076;0.558569648641179;0.01973698381880884;0.441430351358821;0.028952622986314076
"4.1. Infraestrutura Urbana";6.14559770714704e-05;0.0;0.0;0.0005224048935843228;0.0;0.0;0.0028486142703328518;0.0;0.0;0.003432475140988645;0.003432475140988645;0.00011729330367377534;0.8299009179458687;0.04323616990725465;0.17009908205413127;0.00011729330367377501
"5.1. Rio, Lago e Oceano";0.0;0.0;9.382455756788035e-05;0.00022073768537817645;0.0;0.0;0.0;0.007349133256561699;0.0;0.007663695499507755;0.007663695499507755;0.0018319461159134309;0.9589542352033348;0.0750944254288089;0.04104576479666522;0.00183194611591343
"3.2.2. Lavoura Perene";0.0;0.0004832198621109592;0.0;0.0014174039417201877;4.578003479754774e-05;0.0;9.156662186865901e-05;0.0;0.0028129010454817707;0.004850871505979125;0.004850871505979125;0.003876073179672948;0.5798753980629302;0.03671732067064496;0.4201246019370698;0.003876073179672949
"total";0.017097944527286843;0.5267793944678026;0.0400994885918752;0.3553137760682939;0.002301462738318654;0.03663557886068496;0.00354976844466242;0.009495641615421185;0.008726944685652074;0.9999999999999999;0.9999999999999999;0;0.7507731307606745;0.014168651816956156;0.24922686923932547;0.10548685311965962
"adj population";0.017097944527286836;0.5267793944678064;0.04009948859187519;0.35531377606829223;0.0023014627383186543;0.036635578860685004;0.0035497684446624215;0.009495641615421187;0.008726944685652072;0.9999999999999999;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.3834440319457333e-16;6.736739883123481e-17;1.4845636299881395e-16;7.07002533955744e-17;5.870552442660474e-16;1.6986252137140989e-16;5.131089174523818e-16;3.589630054368329e-16;3.158718108864002e-16;2.4697299178332685e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.40387184091205086;0.8486796137645951;0.13191128658691537;0.6782080883681657;0.3859892992872981;1.0;0.8024788981985984;0.7739480441876092;0.3223236936641122;0.7507731307606739;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.024262260973951545;0.011950519390723132;0.008325167425343916;0.01329918922045875;0.03979260531228566;0.03594745054120335;0.04486513842215021;0.055775967928915364;0.018950720386496898;0.014032150458164482;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9757377390260484;0.9880494806092769;0.991674832574656;0.9867008107795413;0.9602073946877143;0.9640525494587966;0.9551348615778498;0.9442240320710846;0.9810492796135031;0.24922686923932613;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.020385132390478768;0.15942492286344245;0.04935032882550264;0.04962061551446828;0.002826245497238421;0.0;0.0011677217413115868;0.000629124485892113;0.004075940920994708;0.1437400161196645;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2017 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006916922002104038;0.03175948114742763;0.000645319509319672;0.004259168222326706;0.00024381727588403322;0.0;0.0;0.00026777112884858185;0.000372352511190892;0.04446483179710156;0.04446483179710156;-0.027282967972709224;0.15555938755524357;0.008167128299953074;0.8444406124447564;0.02728296797270922
"1.1.2. Formação Savânica";0.01002850236038997;0.44395723947761667;0.012664855396887083;0.0828552482106727;0.00023905345831207788;0.0;0.0;0.000648849828653398;0.00261782817506592;0.553011576907598;0.553011576907598;-0.02909371105180454;0.8027991782020104;0.011061583816728785;0.1972008217979896;0.029093711051804805
"2.2. Formação Campestre (Campo)";0.0;0.01830967613784435;0.005919833328079656;0.006965880015141358;9.748320353909317e-05;0.0;9.82199741289893e-05;0.00013765726384860568;0.00016875870472990968;0.031697508627311966;0.031697508627311966;0.008495210162504055;0.1867602087496196;0.011133238341946159;0.8132397912503804;0.008495210162504083
"3.1. Pastagem";0.0001748807493229991;0.012122965615618585;0.009303336690089002;0.23981576189941464;0.0008665777573828203;0.0;0.00029482729376142334;0.0002832349304958126;0.0010333723600661298;0.26389495729615137;0.26389495729615137;0.09686902389739344;0.9087546209921911;0.019148185415057323;0.09124537900780894;0.09686902389739366
"3.2.1. Lavoura Temporária";0.0;0.0008655897074167551;8.946961085489884e-05;0.024999067729623715;0.0009105169165043921;0.0;0.0;0.0;0.0012697863793032036;0.028134430343702964;0.028134430343702964;-0.02573112516713629;0.03236308343126568;0.0026682634812579776;0.9676369165687343;0.025731125167136285
"3.3 Mosaico de Agricultura ou Pastagem";0.0;0.016480309500795154;0.011569904254585739;0.0;0.0;0.03370927641905372;0.0002592533354882008;0.0009893195239927335;0.0;0.06300806303391554;0.06300806303391554;-0.029298786614861832;0.5349994079473438;0.019226649568636137;0.4650005920526562;0.02929878661486182
"4.1. Infraestrutura Urbana";6.155871257533489e-05;0.0;0.0;0.0005232781939941631;0.0;0.0;0.002894980661342663;0.0;0.0;0.003479817567912161;0.003479817567912161;0.00015918338992459416;0.8319346071580438;0.04331640279323714;0.1680653928419562;0.00015918338992459416
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.00010929471927806033;0.0;0.0;0.0;0.007417762787597335;0.0;0.007527057506875395;0.007527057506875395;0.002217537956561071;0.9854797549801861;0.07500346966095271;0.01452024501981386;0.002217537956561073
"3.2.2. Lavoura Perene";0.0;0.0004226042690738906;0.0;0.0012362822030936743;4.585656494426382e-05;0.0;9.171969311547858e-05;0.0;0.00298529418920195;0.004781756919429257;0.004781756919429257;0.003665635400128747;0.6243090645348551;0.039402365590088716;0.37569093546514487;0.0036656354001287474
"total";0.01718186382439234;0.5239178658557931;0.04019271878981605;0.360763981193545;0.0024033051765666802;0.03370927641905372;0.003639000957836755;0.009744595463436468;0.008447392319558005;1.0;1.0;0;0.7445275876809158;0.014076544550584472;0.25547241231908424;0.11140659080651213
"adj population";0.01718186382439234;0.5239178658557965;0.04019271878981605;0.36076398119354347;0.0024033051765666807;0.03370927641905376;0.003639000957836756;0.009744595463436466;0.008447392319558007;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.3894390403916084e-16;6.755465814301955e-17;1.4897859091887276e-16;7.06220806093796e-17;5.692921302396114e-16;1.7780613348226517e-16;5.077880342262452e-16;3.5537852055703883e-16;3.2305407439009835e-16;2.4594181266056912e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.4025711106081744;0.8473794623369747;0.1472862126853586;0.6647441939907975;0.3788602984682705;1.0;0.795542703858923;0.7612181352658671;0.3533983123158828;0.7445275876809153;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.02420139271155827;0.012013695881702254;0.008672980899390632;0.013006480731115372;0.037524170857940554;0.03667969351927212;0.043997771702681016;0.05353223510457759;0.020599058723565777;0.013933269594590148;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9757986072884417;0.9879863041182978;0.9913270191006094;0.9869935192688847;0.9624758291420594;0.9633203064807279;0.956002228297319;0.9464677648954224;0.9794009412764342;0.2554724123190847;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.020529883644576606;0.15992125275635294;0.05155535059846462;0.04815839079347345;0.0029855765201245764;0.0;0.0011696738131389958;0.00021858943855612017;0.003592925460454615;0.14406582151257094;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: 2018 "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006633323285147774;0.032001767999127566;0.0005575279565584562;0.005470067169531147;0.00024523768203872615;0.0;0.0;0.00046405526739880725;0.0006166299769895972;0.04598860933679208;0.04598860933679208;-0.02916072089568903;0.14423839687278706;0.007758338204626142;0.8557616031272129;0.029160720895689028
"1.1.2. Formação Savânica";0.009956748268828667;0.44184628305471346;0.013739315507526799;0.08779198099982723;0.00032422977471711223;0.0;0.0;0.0010887742630105327;0.002588941119839822;0.5573362729884637;0.5573362729884637;-0.0344984183783702;0.7927822115103212;0.010927428417854287;0.20721778848967876;0.03449841837837042
"2.2. Formação Campestre (Campo)";0.0;0.01882484148458505;0.006223340275086186;0.007038542492946565;9.80511113782078e-05;0.0;9.879217417207794e-05;0.0;0.0;0.03228356753816809;0.03228356753816809;0.00770682155338457;0.19277114487822564;0.011384807174128332;0.8072288551217743;0.007706821553384605
"3.1. Pastagem";0.00017589955199715356;0.012381495935113597;0.00906588177954537;0.2346614199453432;0.0007617022313363133;0.0;0.00029654486894600287;0.00036144462905400847;0.0013381930483279225;0.25904258198966357;0.25904258198966357;0.1035872458976361;0.905879713454627;0.019378357698973288;0.09412028654537297;0.10358724589763624
"3.2.1. Lavoura Temporária";0.0;0.0007647178713833495;8.999083391202434e-05;0.02529819321697087;0.000915821314346857;0.0;0.0;0.0;0.0010300588837822923;0.02809878212039539;0.02809878212039539;-0.02570761629507163;0.032592918455426986;0.002683648825205369;0.967407081544573;0.02570761629507162
"3.3 Mosaico de Agricultura ou Pastagem";0.0;0.01645687691804694;0.010314332738923859;0.0;0.0;0.03185066018910392;0.00010778006065746519;0.00015871722601777088;0.0;0.058888367132749954;0.058888367132749954;-0.027037706943646034;0.5408650594319272;0.019344303449675367;0.4591349405680728;0.02703770694364603
"4.1. Infraestrutura Urbana";6.191733512945844e-05;0.0;0.0;0.0005263266554482213;0.0;0.0;0.003011085800356711;0.0;0.0;0.003599329790934391;0.003599329790934391;7.1271376733169755e-06;0.8365684655906537;0.042951475758471094;0.16343153440934632;7.127137673316759e-06
"5.1. Rio, Lago e Oceano";0.0;0.0;0.0;0.00032030553079504437;0.0;0.0;0.0;0.009111791380094223;0.0;0.009432096910889268;0.009432096910889268;0.0017526858546860747;0.9660408990894427;0.0656795973925556;0.033959100910557316;0.0017526858546860757
"3.2.2. Lavoura Perene";0.0;0.0005618713471232394;0.0;0.0015229918764375885;4.612371150655619e-05;0.0;9.225402447545054e-05;0.0;0.0031071512323992963;0.005330392191942131;0.005330392191942131;0.0033505820693967995;0.5829123112359963;0.035793750161235434;0.4170876887640037;0.0033505820693967995
"total";0.016827888441103053;0.5228378546100932;0.0399903890915527;0.3626298278872998;0.0023911658253237726;0.03185066018910392;0.0036064569286077077;0.011184782765575343;0.00868097426133893;1.0;1.0;0;0.7373608764765925;0.01401385870434222;0.26263912352340746;0.11640446251277708
"adj population";0.01682788844110305;0.5228378546100961;0.03999038909155268;0.36262982788729853;0.0023911658253237726;0.03185066018910398;0.003606456928607708;0.01118478276557534;0.008680974261338929;1.0;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";2.4433298348447585e-16;6.823240360238782e-17;1.5114769571717112e-16;7.125956639967642e-17;5.740954328408684e-16;1.839513075760962e-16;5.187374299172816e-16;3.326392183173905e-16;3.2091544650292e-16;2.4653114843582683e-15;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.39418631210708027;0.8450923726328524;0.1556208983323137;0.6471100883026984;0.3830020087472818;1.0;0.8349152256531058;0.814659664927834;0.35792655741845936;0.737360876476592;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.02417017343066589;0.01203965586317277;0.009080549111333814;0.012786746855446092;0.03819571136118925;0.0365232498798023;0.04595750216203135;0.052185071481217406;0.02055433293709859;0.013883987303401785;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9758298265693341;0.9879603441368272;0.9909194508886662;0.9872132531445539;0.9618042886388107;0.9634767501201977;0.9540424978379687;0.9478149285187826;0.9794456670629014;0.262639123523408;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.020389130311910558;0.16198314311075956;0.05212045452616381;0.04876232408864073;0.0029506890219538314;0.0;0.0011764879811553596;0.0006406110615900899;0.00444648191908567;0.14623466101062982;NaN;NaN;NaN;NaN;NaN;NaN
" "
" "
" ANO: Todos "
" ";"1.1.1. Formação Florestal";"1.1.2. Formação Savânica";"2.2. Formação Campestre (Campo)";"3.1. Pastagem";"3.2.1. Lavoura Temporária";"3.3 Mosaico de Agricultura ou Pastagem";"4.1. Infraestrutura Urbana";"5.1. Rio, Lago e Oceano";"3.2.2. Lavoura Perene";"total";"population";"population bias";"user's accuracy";"user stderr";"error of comission";"area dis"
"1.1.1. Formação Florestal";0.006808946268097431;0.03381679783481774;0.0007581406677187419;0.00426396298441101;6.770751677070839e-05;0.0;2.1466706343322913e-05;0.0005858288860131279;0.0004493933904501696;0.046772244254622244;0.046772244254622244;-0.028342275281671752;0.1455766422288876;0.0013110982337643329;0.8544233577711124;0.028342275281671072
"1.1.2. Formação Savânica";0.01123046870177552;0.47924301903405425;0.01161773513821875;0.07314049699182153;0.00022316462417888645;0.0;5.843659883112753e-05;0.0011772275553101352;0.0022948025956951064;0.5789853512398854;0.5789853512398854;-0.007045617497077036;0.8277290919497987;0.0018502420285403556;0.1722709080502013;0.007045617497075662
"2.2. Formação Campestre (Campo)";1.0459139089779109e-05;0.019205325495154427;0.0051416573917732675;0.0059792334203182945;0.00010593677302368912;0.0;9.747859078253862e-05;6.109244026611118e-05;8.011913915719637e-05;0.0306813023895653;0.0306813023895653;0.007353349596209036;0.1675827618557025;0.0018529440096559967;0.8324172381442975;0.007353349596208831
"3.1. Pastagem";0.0001974939343137907;0.015040764925022664;0.0070188259759134414;0.2023882082669576;0.0006525104207819927;0.0;0.0003296823153785777;0.0002094878044352071;0.001446539348928428;0.22728351299173172;0.22728351299173172;0.0744976454435256;0.8904658573907117;0.0034820910327152373;0.10953414260928829;0.074497645443524
"3.2.1. Lavoura Temporária";0.0;0.00034836279257196434;4.311466118288314e-05;0.014683585532436502;0.0003357870081310439;0.0;0.0;0.0;0.0006049865141928646;0.016015836508515256;0.016015836508515256;-0.014597722131384959;0.020965936306386768;0.0002957818169142356;0.9790340636936132;0.014597722131384501
"3.3 Mosaico de Agricultura ou Pastagem";0.00011781525842478882;0.023938550773077678;0.013304371403559459;0.0;0.0;0.04671533043044309;0.0003166516623116603;0.00039838280821395027;0.0;0.08479110233603063;0.08479110233603063;-0.0380757719055869;0.5509461387270184;0.0031982686155180135;0.44905386127298164;0.03807577190558754
"4.1. Infraestrutura Urbana";6.265881357114182e-05;2.1268576787244964e-06;0.0;0.00013008727849806915;0.0;0.0;0.0021548505010176742;0.0;0.0;0.0023497234507656095;0.0023497234507656095;0.0006614224731448634;0.9170655807667742;0.00797702305280989;0.08293441923322575;0.000661422473144864
"5.1. Rio, Lago e Oceano";2.1268576787244964e-06;5.376243319949491e-05;0.0001508067474075948;0.00013466378695447205;0.0;0.0;0.0;0.009807298403476616;0.0;0.010148658228716903;0.010148658228716903;0.002090659668998246;0.9663640436452597;0.01030689157643464;0.03363595635474026;0.002090659668998244
"3.2.2. Lavoura Perene";0.0;0.0002910235972326074;0.0;0.0010609201738582628;3.300803424443433e-05;0.0;3.2579549245572025e-05;0.0;0.0015547372457673351;0.0029722686003482114;0.0029722686003482114;0.0034583096338428893;0.5230810047198261;0.00565101696014352;0.4769189952801739;0.0034583096338428885
"total";0.018429968972951172;0.5719397337428097;0.03803465198577413;0.3017811584352557;0.001418114377130755;0.04671533043044309;0.0030111459239104735;0.012239317897715147;0.0064305782341911;1.0000000000000002;1.0000000000000002;0;0.7541498345496878;0.002396921828661605;0.24585016545031224;0.0880613868157188
"adj population";0.01842996897295108;0.5719397337426475;0.03803465198577364;0.30178115843523734;0.001418114377130755;0.04671533043044332;0.003011145923910461;0.012239317897714819;0.006430578234191096;1.0000000000000002;NaN;NaN;NaN;NaN;NaN;NaN
"adj pop stdErr";1.1508681714807792e-18;3.383499097777342e-19;7.628283403407062e-19;3.6754041016075337e-19;3.876097915365588e-18;7.620332577680032e-19;2.7993103519019134e-18;1.5717927457991097e-18;1.8207792108045512e-18;1.344960031339914e-17;NaN;NaN;NaN;NaN;NaN;NaN
"producer's accuracy";0.36944968697942937;0.8379257302125732;0.13518350039580665;0.6706456072882041;0.23678415052136773;1.0;0.7156247340611244;0.8012945235540774;0.24177254193112258;0.7541498345496848;NaN;NaN;NaN;NaN;NaN;NaN
"prod stdErr";0.003779676911695562;0.0018974121260445453;0.0014801557315309568;0.0024740047326782667;0.003928855364537253;0.005983952720871517;0.006642822335198803;0.00806944028375829;0.0024783788677898017;0.0023775881931206153;NaN;NaN;NaN;NaN;NaN;NaN
"error of omission";0.9962203230883044;0.9981025878739554;0.9985198442684691;0.9975259952673218;0.9960711446354628;0.9940160472791285;0.9933571776648012;0.9919305597162417;0.9975216211322102;0.24585016545031524;NaN;NaN;NaN;NaN;NaN;NaN
"alloc dis";0.023242045409707483;0.1853934294175109;0.051079289995584067;0.04979060944954822;0.0021646547379994222;0.0;0.0003897458994958705;0.000682719650480574;0.0028350627091617525;0.15778877863474414;NaN;NaN;NaN;NaN;NaN;NaN
